Water Type,Date,Year,Month,Location,Latitude,Longitude,"Carbon, Organic, Dissolved as C :- {DOC}",pH,Nitrate as N,"Oxygen, Dissolved as O2",text
POND / LAKE / RESERVOIR WATER,2018-08,2018,8,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,19.4,0.0,0.0,0.0,"Dissolved Organic Carbon Content = 19.4           , pH =           0.0           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2018-09,2018,9,BROOMLEE LOUGH AT OVERFLOW,55.02129032519466,-2.3343644831423953,8.97,8.07,0.0,0.0,"Dissolved Organic Carbon Content = 8.97           , pH =           8.07           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2018-09,2018,9,GRASSHOLME RES - OUTFLOW NORTH (WFD),54.601155023630334,-2.0851796714273942,0.0,0.0,0.0,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2018-09,2018,9,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,20.9,6.76,0.0,0.0,"Dissolved Organic Carbon Content = 20.9           , pH =           6.76           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2018-10,2018,10,BROOMLEE LOUGH AT OVERFLOW,55.02129032519466,-2.3343644831423953,9.05,8.06,0.0,0.0,"Dissolved Organic Carbon Content = 9.05           , pH =           8.06           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2018-10,2018,10,GRASSHOLME RES - OUTFLOW NORTH (WFD),54.601155023630334,-2.0851796714273942,0.0,0.0,0.0,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2018-10,2018,10,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,18.8,8.03,0.0,0.0,"Dissolved Organic Carbon Content = 18.8           , pH =           8.03           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2018-11,2018,11,BROOMLEE LOUGH AT OVERFLOW,55.02129032519466,-2.3343644831423953,9.06,7.93,0.0,0.0,"Dissolved Organic Carbon Content = 9.06           , pH =           7.93           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2018-11,2018,11,GRASSHOLME RES - OUTFLOW NORTH (WFD),54.601155023630334,-2.0851796714273942,0.0,0.0,0.0,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2018-11,2018,11,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,18.9,7.73,0.0,0.0,"Dissolved Organic Carbon Content = 18.9           , pH =           7.73           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2018-12,2018,12,BROOMLEE LOUGH AT OVERFLOW,55.02129032519466,-2.3343644831423953,10.8,7.77,0.0,0.0,"Dissolved Organic Carbon Content = 10.8           , pH =           7.77           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2018-12,2018,12,GRASSHOLME RES - OUTFLOW NORTH (WFD),54.601155023630334,-2.0851796714273942,0.0,0.0,0.0,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2018-12,2018,12,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,12.2,6.95,0.0,0.0,"Dissolved Organic Carbon Content = 12.2           , pH =           6.95           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2019-01,2019,1,GRASSHOLME RES - OUTFLOW NORTH (WFD),54.601155023630334,-2.0851796714273942,0.0,0.0,0.0,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2019-02,2019,2,BROOMLEE LOUGH AT OVERFLOW,55.02129032519466,-2.3343644831423953,8.99,8.15,0.0,0.0,"Dissolved Organic Carbon Content = 8.99           , pH =           8.15           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2019-02,2019,2,GRASSHOLME RES - OUTFLOW NORTH (WFD),54.601155023630334,-2.0851796714273942,0.0,0.0,0.0,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2019-02,2019,2,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,11.6,7.96,0.0,0.0,"Dissolved Organic Carbon Content = 11.6           , pH =           7.96           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2019-03,2019,3,BROOMLEE LOUGH AT OVERFLOW,55.02129032519466,-2.3343644831423953,8.69,7.94,0.0,0.0,"Dissolved Organic Carbon Content = 8.69           , pH =           7.94           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2019-03,2019,3,GRASSHOLME RES - OUTFLOW NORTH (WFD),54.601155023630334,-2.0851796714273942,0.0,0.0,0.0,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2019-03,2019,3,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,12.3,7.74,0.0,0.0,"Dissolved Organic Carbon Content = 12.3           , pH =           7.74           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2019-04,2019,4,BROOMLEE LOUGH AT OVERFLOW,55.02129032519466,-2.3343644831423953,10.0,8.22,0.0,0.0,"Dissolved Organic Carbon Content = 10.0           , pH =           8.22           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2019-04,2019,4,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,10.2,8.28,0.0,0.0,"Dissolved Organic Carbon Content = 10.2           , pH =           8.28           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2019-05,2019,5,"HELL KETTLES, SOUTH POND",54.49220833025132,-1.5667170997320712,0.0,0.0,0.0,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2019-07,2019,7,GRASSHOLME RES - OUTFLOW NORTH (WFD),54.601155023630334,-2.0851796714273942,0.0,8.37,0.196,10.2,"Dissolved Organic Carbon Content = 0.0           , pH =           8.37           , Nitrate as N = 0.196           , Dissolved Oxygen as O2 = 10.2"
POND / LAKE / RESERVOIR WATER,2019-07,2019,7,"HELL KETTLES, SOUTH POND",54.49220833025132,-1.5667170997320712,0.0,0.0,0.0,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2019-08,2019,8,GRASSHOLME RES - OUTFLOW NORTH (WFD),54.601155023630334,-2.0851796714273942,0.0,7.93,0.246,8.98,"Dissolved Organic Carbon Content = 0.0           , pH =           7.93           , Nitrate as N = 0.246           , Dissolved Oxygen as O2 = 8.98"
POND / LAKE / RESERVOIR WATER,2019-09,2019,9,GRASSHOLME RES - OUTFLOW NORTH (WFD),54.601155023630334,-2.0851796714273942,0.0,7.775,0.196,10.05,"Dissolved Organic Carbon Content = 0.0           , pH =           7.775           , Nitrate as N = 0.196           , Dissolved Oxygen as O2 = 10.05"
POND / LAKE / RESERVOIR WATER,2019-09,2019,9,"HELL KETTLES, SOUTH POND",54.49220833025132,-1.5667170997320712,0.0,0.0,0.0,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2019-10,2019,10,"HELL KETTLES, SOUTH POND",54.49220833025132,-1.5667170997320712,0.0,0.0,0.0,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2019-11,2019,11,GRASSHOLME RES - OUTFLOW NORTH (WFD),54.601155023630334,-2.0851796714273942,0.0,8.05,0.196,11.8,"Dissolved Organic Carbon Content = 0.0           , pH =           8.05           , Nitrate as N = 0.196           , Dissolved Oxygen as O2 = 11.8"
POND / LAKE / RESERVOIR WATER,2019-11,2019,11,"HELL KETTLES, SOUTH POND",54.49220833025132,-1.5667170997320712,0.0,0.0,0.0,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2019-12,2019,12,GRASSHOLME RES - OUTFLOW NORTH (WFD),54.601155023630334,-2.0851796714273942,0.0,7.88,0.196,13.2,"Dissolved Organic Carbon Content = 0.0           , pH =           7.88           , Nitrate as N = 0.196           , Dissolved Oxygen as O2 = 13.2"
POND / LAKE / RESERVOIR WATER,2019-12,2019,12,"HELL KETTLES, SOUTH POND",54.49220833025132,-1.5667170997320712,0.0,0.0,0.0,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2020-01,2020,1,GRASSHOLME RES - OUTFLOW NORTH (WFD),54.601155023630334,-2.0851796714273942,0.0,7.91,0.196,13.0,"Dissolved Organic Carbon Content = 0.0           , pH =           7.91           , Nitrate as N = 0.196           , Dissolved Oxygen as O2 = 13.0"
POND / LAKE / RESERVOIR WATER,2020-01,2020,1,"HELL KETTLES, SOUTH POND",54.49220833025132,-1.5667170997320712,0.0,0.0,0.0,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2020-02,2020,2,GRASSHOLME RES - OUTFLOW NORTH (WFD),54.601155023630334,-2.0851796714273942,0.0,7.8,0.206,13.2,"Dissolved Organic Carbon Content = 0.0           , pH =           7.8           , Nitrate as N = 0.206           , Dissolved Oxygen as O2 = 13.2"
POND / LAKE / RESERVOIR WATER,2020-02,2020,2,"HELL KETTLES, SOUTH POND",54.49220833025132,-1.5667170997320712,0.0,0.0,0.0,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2020-03,2020,3,GRASSHOLME RES - OUTFLOW NORTH (WFD),54.601155023630334,-2.0851796714273942,0.0,7.8100000000000005,0.196,12.75,"Dissolved Organic Carbon Content = 0.0           , pH =           7.8100000000000005           , Nitrate as N = 0.196           , Dissolved Oxygen as O2 = 12.75"
POND / LAKE / RESERVOIR WATER,2020-03,2020,3,"HELL KETTLES, SOUTH POND",54.49220833025132,-1.5667170997320712,0.0,0.0,0.0,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2021-05,2021,5,"HELL KETTLES, SOUTH POND",54.49220833025132,-1.5667170997320712,0.0,0.0,0.0,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2021-06,2021,6,"HELL KETTLES, SOUTH POND",54.49220833025132,-1.5667170997320712,0.0,0.0,0.0,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2021-07,2021,7,"HELL KETTLES, SOUTH POND",54.49220833025132,-1.5667170997320712,0.0,0.0,0.0,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2021-08,2021,8,"HELL KETTLES, SOUTH POND",54.49220833025132,-1.5667170997320712,0.0,0.0,0.0,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2021-09,2021,9,"HELL KETTLES, SOUTH POND",54.49220833025132,-1.5667170997320712,0.0,0.0,0.0,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2021-10,2021,10,"HELL KETTLES, SOUTH POND",54.49220833025132,-1.5667170997320712,0.0,0.0,0.0,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2021-11,2021,11,"HELL KETTLES, SOUTH POND",54.49220833025132,-1.5667170997320712,0.0,0.0,0.0,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2021-12,2021,12,"HELL KETTLES, SOUTH POND",54.49220833025132,-1.5667170997320712,0.0,0.0,0.0,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2022-01,2022,1,"HELL KETTLES, SOUTH POND",54.49220833025132,-1.5667170997320712,0.0,0.0,0.0,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2022-02,2022,2,"HELL KETTLES, SOUTH POND",54.49220833025132,-1.5667170997320712,0.0,0.0,0.0,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2022-03,2022,3,"HELL KETTLES, SOUTH POND",54.49220833025132,-1.5667170997320712,0.0,0.0,0.0,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2022-04,2022,4,"HELL KETTLES, SOUTH POND",54.49220833025132,-1.5667170997320712,0.0,0.0,0.0,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2022-05,2022,5,"HELL KETTLES, SOUTH POND",54.49220833025132,-1.5667170997320712,0.0,0.0,0.0,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2022-06,2022,6,"HELL KETTLES, SOUTH POND",54.49220833025132,-1.5667170997320712,0.0,0.0,0.0,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
POND / LAKE / RESERVOIR WATER,2022-07,2022,7,"HELL KETTLES, SOUTH POND",54.49220833025132,-1.5667170997320712,0.0,0.0,0.0,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2000-01,2000,1,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,0.0,0.0,0.504,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.504           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2000-02,2000,2,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,0.0,0.0,0.419,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.419           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2000-03,2000,3,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,0.0,0.0,0.44,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.44           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2000-05,2000,5,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,0.0,0.0,0.193,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.193           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2000-06,2000,6,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,0.0,0.0,0.192,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.192           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2000-07,2000,7,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,0.0,0.0,0.194,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.194           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2000-09,2000,9,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,0.0,0.0,0.1905,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.1905           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2000-10,2000,10,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,0.0,0.0,0.247,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.247           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2000-11,2000,11,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,0.0,0.0,0.216,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.216           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2000-12,2000,12,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,0.0,0.0,0.238,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.238           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2001-01,2001,1,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,0.0,0.0,0.283,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.283           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2002-03,2002,3,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,0.0,7.4,0.363,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           7.4           , Nitrate as N = 0.363           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2002-04,2002,4,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,0.0,7.5,0.19,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           7.5           , Nitrate as N = 0.19           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2002-05,2002,5,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,0.0,0.0,0.191,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.191           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2002-06,2002,6,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,0.0,0.0,0.193,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.193           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2002-07,2002,7,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,0.0,0.0,0.194,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.194           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2002-10,2002,10,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,0.0,0.0,0.326,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.326           , Dissolved Oxygen as O2 = 0.0"
RIVER / RUNNING SURFACE WATER,2002-11,2002,11,GREENLEE LOUGH FIXED,55.018592968198355,-2.3660903149689867,0.0,0.0,0.0,0.0,"Dissolved Organic Carbon Content = 0.0           , pH =           0.0           , Nitrate as N = 0.0           , Dissolved Oxygen as O2 = 0.0"
